Kanal A
(V)

0,838921
0,838921
0,838921
0,838921
0,8855192
0,8855192
0,8855192
0,838921
0,8855192
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,8855192
0,838921
0,838921
0,838921
0,8855192
0,8855192
0,8855192
0,838921
0,8855192
0,838921
0,838921
0,838921
0,8855192
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,8855192
0,838921
0,838921
0,8855192
0,838921
0,838921
0,838921
0,8855192
0,838921
0,8855192
0,8855192
0,8855192
0,838921
0,8855192
0,838921
0,838921
0,838921
0,8855192
0,838921
0,8855192
0,8855192
0,838921
0,838921
0,8855192
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,8855192
0,838921
0,8855192
0,8855192
0,8855192
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,8855192
0,838921
0,838921
0,838921
0,8855192
0,838921
0,8855192
0,838921
0,838921
0,8855192
0,838921
0,8855192
0,838921
0,8855192
0,838921
0,8855192
0,838921
0,838921
0,838921
0,8855192
0,838921
0,8855192
0,838921
0,838921
0,8855192
0,8855192
0,7923228
0,838921
0,838921
0,8855192
0,8855192
0,8855192
0,8855192
0,8855192
0,838921
0,838921
0,838921
0,838921
0,838921
0,8855192
0,838921
0,838921
0,838921
0,838921
0,8855192
0,838921
0,838921
0,838921
0,838921
0,838921
0,8855192
0,8855192
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,8855192
0,838921
0,838921
0,838921
0,838921
0,838921
0,8855192
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,8855192
0,838921
0,8855192
0,8855192
0,8855192
0,838921
0,8855192
0,838921
0,8855192
0,8855192
0,8855192
0,8855192
0,838921
0,838921
0,8855192
0,838921
0,8855192
0,838921
0,838921
0,838921
0,838921
0,838921
0,838921
0,8855192
0,838921
0,838921
0,838921
0,838921
0,8855192
0,838921
0,8855192
0,838921
0,8855192
0,838921
0,838921
0,838921
0,838921
0,838921
0,8855192
0,838921
0,8855192
0,838921
0,838921
0,838921
0,838921
0,838921
0,8855192
